location,location_name,season,year,week,epiweek,num_patients,wili,ili_plus,ili_plus_a,ili_plus_b
US,National,2016/2017,2017,9,201709,873909,3.55555,5967.782759999999,4184.299473,1783.4621589
01,Alabama,2017/2018,2017,40,201740,39722,1.75721,46.6264,6.4216,40.2048
01,Alabama,2017/2018,2017,49,201749,35450,3.59379,64.7192,36.6912,28.028000000000002
01,Alabama,2017/2018,2018,15,201815,38668,1.6396,33.2216,16.6108,16.6108
01,Alabama,offseason,2018,24,201824,36345,0.773146,0.0,0.0,0.0
01,Alabama,offseason,2018,33,201833,36433,0.894793,0.0,0.0,0.0
01,Alabama,offseason,2018,39,201839,35691,1.52419,4.896000000000001,3.2640000000000002,1.6320000000000001
01,Alabama,offseason,2018,28,201828,37532,0.602153,0.0,0.0,0.0
01,Alabama,offseason,2018,21,201821,34724,1.03099,0.0,0.0,0.0
01,Alabama,2017/2018,2018,20,201820,37352,1.11641,0.0,0.0,0.0
01,Alabama,2017/2018,2018,14,201814,38035,1.82201,27.304199999999998,10.6029,16.7013
01,Alabama,2017/2018,2018,8,201808,38411,5.65463,275.62679999999995,120.11160000000001,155.5152
01,Alabama,2017/2018,2018,4,201804,43289,11.8644,1313.7887999999998,1059.0432,254.232
01,Alabama,offseason,2018,22,201822,35728,1.08039,0.0,0.0,0.0
01,Alabama,offseason,2018,31,201831,35019,0.64822,0.0,0.0,0.0
01,Alabama,2017/2018,2017,47,201747,34509,2.80217,61.694599999999994,20.5971,41.1942
01,Alabama,offseason,2018,35,201835,39065,1.27224,15.2579,9.542399999999999,5.7155
01,Alabama,offseason,2018,26,201826,33952,0.653864,1.5761999999999998,1.5761999999999998,0.0
01,Alabama,2017/2018,2018,7,201807,43886,6.65588,524.3195,290.0553,234.5563
01,Alabama,offseason,2018,34,201834,38974,1.3137,3.8912,3.8912,0.0
01,Alabama,offseason,2018,38,201838,37888,1.59681,7.018,7.018,0.0
01,Alabama,2017/2018,2018,2,201802,43245,11.1666,1566.0447,1385.923,180.6046
01,Alabama,2017/2018,2018,11,201811,35762,2.64247,61.3305,15.687,45.6435
01,Alabama,2017/2018,2018,1,201801,39536,9.45467,1000.6626,886.6536,114.3828
01,Alabama,2017/2018,2018,18,201818,38229,1.33145,13.4885,3.3594,10.129100000000001
01,Alabama,offseason,2018,27,201827,34370,0.71865,0.0,0.0,0.0
01,Alabama,2017/2018,2018,13,201813,35774,2.06295,27.3798,7.6014,19.7784
01,Alabama,offseason,2018,29,201829,36600,0.617486,0.0,0.0,0.0
01,Alabama,2017/2018,2017,50,201750,36974,4.6979,225.63630000000003,174.2211,51.415200000000006
01,Alabama,offseason,2018,36,201836,39056,1.44664,2.034,2.034,0.0
01,Alabama,2017/2018,2017,43,201743,38213,2.09091,45.3033,15.1011,30.2022
01,Alabama,2017/2018,2017,46,201746,40026,2.74821,68.86,18.04,50.82
01,Alabama,offseason,2018,30,201830,34138,0.61808,0.0,0.0,0.0
01,Alabama,2017/2018,2018,16,201816,38747,1.55883,13.408800000000001,1.6912000000000003,11.717600000000001
01,Alabama,offseason,2018,37,201837,39553,1.42846,5.2545,3.5029999999999997,1.7514999999999998
01,Alabama,2017/2018,2018,9,201809,35283,3.43508,117.0792,49.81320000000001,67.38719999999999
01,Alabama,2017/2018,2018,12,201812,35323,2.36956,58.5063,16.2378,42.268499999999996
01,Alabama,2017/2018,2017,48,201748,41708,2.97065,65.1714,31.842299999999998,33.453
01,Alabama,offseason,2018,25,201825,27482,0.669529,0.0,0.0,0.0
01,Alabama,2017/2018,2017,52,201752,39169,9.14754,834.4807,733.4401,101.0406
01,Alabama,2017/2018,2017,44,201744,39861,2.45603,52.1807,8.7131,43.467600000000004
01,Alabama,2017/2018,2018,19,201819,38040,1.17771,3.36,1.7024,1.7024
01,Alabama,2017/2018,2018,5,201805,42661,12.372,1273.5814,969.0407999999999,304.5406
01,Alabama,2017/2018,2017,41,201741,40310,1.83081,50.922000000000004,11.5128,39.483
01,Alabama,2017/2018,2017,45,201745,40282,2.39313,53.7912,15.134800000000002,38.6564
01,Alabama,2017/2018,2018,10,201810,35569,2.90703,49.0116,15.3032,33.7084
01,Alabama,2017/2018,2018,17,201817,37489,1.41908,11.3316,3.2451999999999996,8.0864
01,Alabama,offseason,2018,32,201832,34675,0.651766,1.8983999999999999,1.8983999999999999,0.0
01,Alabama,2017/2018,2017,42,201742,38770,1.83131,36.068,16.543,19.525
01,Alabama,2017/2018,2017,51,201751,40309,7.73028,718.8612,634.106,84.7552
01,Alabama,offseason,2018,23,201823,36711,0.779058,3.432,3.432,0.0
01,Alabama,2017/2018,2018,3,201803,38526,13.3546,1610.385,1363.4250000000002,246.96
01,Alabama,2017/2018,2018,6,201806,43148,11.8198,1226.5500000000002,773.67,452.36999999999995
02,Alaska,2017/2018,2018,8,201808,5475,6.28311,,,
02,Alaska,2017/2018,2018,14,201814,4961,6.61157,65.60000000000001,0.0,65.60000000000001
02,Alaska,2017/2018,2018,1,201801,5122,4.33424,11.100000000000001,0.0,11.100000000000001
02,Alaska,2017/2018,2018,5,201805,4971,6.09535,0.0,0.0,0.0
02,Alaska,2017/2018,2017,51,201751,5068,4.10418,,,
02,Alaska,2017/2018,2018,7,201807,5506,6.99237,,,
02,Alaska,2017/2018,2018,11,201811,5570,6.55296,,,
02,Alaska,2017/2018,2018,20,201820,4346,2.60009,,,
02,Alaska,2017/2018,2018,12,201812,5485,6.23519,,,
02,Alaska,2017/2018,2018,17,201817,4087,4.01272,,,
02,Alaska,2017/2018,2017,46,201746,4747,3.41268,,,
02,Alaska,2017/2018,2017,44,201744,4951,2.76712,14.426099999999998,14.426099999999998,0.0
02,Alaska,2017/2018,2018,18,201818,4190,3.22196,0.0,0.0,0.0
02,Alaska,2017/2018,2018,13,201813,5017,6.41818,,,
02,Alaska,2017/2018,2017,52,201752,5000,4.62,,,
02,Alaska,2017/2018,2018,19,201819,4336,3.15959,,,
02,Alaska,offseason,2018,26,201826,4382,1.91693,,,
02,Alaska,offseason,2018,25,201825,4266,1.35959,0.0,0.0,0.0
02,Alaska,2017/2018,2018,6,201806,5480,6.00365,,,
02,Alaska,2017/2018,2017,50,201750,5241,3.89239,,,
02,Alaska,offseason,2018,28,201828,4373,1.80654,0.0,0.0,0.0
02,Alaska,offseason,2018,30,201830,4490,1.3363,,,
02,Alaska,offseason,2018,23,201823,3976,1.76056,,,
02,Alaska,offseason,2018,21,201821,3985,2.60979,,,
02,Alaska,2017/2018,2017,45,201745,5016,2.97049,51.8222,51.8222,0.0
02,Alaska,offseason,2018,35,201835,4012,2.84148,,,
02,Alaska,offseason,2018,29,201829,4267,1.47645,,,
02,Alaska,2017/2018,2018,4,201804,4796,4.85822,0.0,0.0,0.0
02,Alaska,2017/2018,2018,10,201810,5729,7.6104,62.3044,0.0,62.3044
02,Alaska,2017/2018,2017,43,201743,4872,3.28407,21.328,21.328,0.0
02,Alaska,offseason,2018,37,201837,3939,2.53872,,,
02,Alaska,offseason,2018,24,201824,3988,0.902708,,,
02,Alaska,2017/2018,2018,16,201816,4501,5.13219,41.995799999999996,20.997899999999998,20.997899999999998
02,Alaska,2017/2018,2017,49,201749,4611,4.16396,67.19999999999999,67.19999999999999,0.0
02,Alaska,offseason,2018,27,201827,4708,1.72048,,,
02,Alaska,offseason,2018,36,201836,4178,2.89612,,,
02,Alaska,offseason,2018,33,201833,3987,1.88111,,,
02,Alaska,2017/2018,2018,3,201803,4980,3.99598,,,
02,Alaska,2017/2018,2017,40,201740,5171,2.72675,6.7116,6.7116,0.0
02,Alaska,offseason,2018,32,201832,4300,1.48837,,,
02,Alaska,offseason,2018,38,201838,3934,2.16065,0.0,0.0,0.0
02,Alaska,offseason,2018,22,201822,4008,1.87126,,,
02,Alaska,2017/2018,2017,42,201742,4914,3.72405,,,
02,Alaska,offseason,2018,34,201834,13260,0.550528,,,
02,Alaska,offseason,2018,39,201839,3945,3.19392,,,
02,Alaska,offseason,2018,31,201831,4363,1.44396,0.0,0.0,0.0
02,Alaska,2017/2018,2018,9,201809,5597,7.12882,33.2367,0.0,33.2367
02,Alaska,2017/2018,2017,48,201748,4881,3.70826,36.2,36.2,0.0
02,Alaska,2017/2018,2017,41,201741,5064,2.74487,4.7955000000000005,4.7955000000000005,0.0
02,Alaska,2017/2018,2017,47,201747,4521,3.45056,60.668400000000005,60.668400000000005,0.0
02,Alaska,2017/2018,2018,15,201815,4510,5.18847,,,
02,Alaska,2017/2018,2018,2,201802,4692,4.43308,0.0,0.0,0.0
04,Arizona,2017/2018,2017,48,201748,18763,3.27773,41.6355,39.2985,2.337
04,Arizona,2017/2018,2017,43,201743,19368,2.10657,13.994400000000002,13.994400000000002,0.0
04,Arizona,2017/2018,2017,47,201747,10524,2.04295,10.793,9.825500000000002,0.989
04,Arizona,2017/2018,2017,42,201742,19970,1.87281,2.3188,2.3188,0.0
04,Arizona,2017/2018,2017,45,201745,15685,2.02104,8.5907,4.3112,4.3112
04,Arizona,2017/2018,2017,44,201744,18234,2.58309,6.7824,4.521599999999999,2.2607999999999997
04,Arizona,2017/2018,2018,2,201802,17074,5.56987,212.8338,190.4853,22.3485
04,Arizona,offseason,2018,29,201829,11702,1.21347,0.0,0.0,0.0
04,Arizona,2017/2018,2017,51,201751,15826,6.14811,257.845,248.115,9.73
04,Arizona,2017/2018,2017,50,201750,16971,5.10282,118.7286,116.3904,2.3382
04,Arizona,2017/2018,2018,17,201817,15797,2.84864,20.565,2.07,18.495
04,Arizona,2017/2018,2017,49,201749,13674,3.2836,49.8839,45.932700000000004,3.9512
04,Arizona,2017/2018,2017,41,201741,17541,2.12645,0.0,0.0,0.0
04,Arizona,offseason,2018,23,201823,11587,1.55347,5.49,0.0,5.49
04,Arizona,2017/2018,2017,46,201746,18727,2.40829,10.9142,7.2611,3.6531000000000007
04,Arizona,2017/2018,2018,18,201818,13983,3.10377,19.1394,4.2532,14.886200000000002
04,Arizona,2017/2018,2018,15,201815,17470,3.23984,21.6778,0.0,21.6778
04,Arizona,offseason,2018,22,201822,12413,2.61822,10.335,0.0,10.335
04,Arizona,2017/2018,2017,40,201740,17237,2.3554,2.8014,2.8014,0.0
04,Arizona,2017/2018,2018,5,201805,15600,4.84615,67.8888,46.116,21.6972
04,Arizona,2017/2018,2018,16,201816,15310,3.1548,17.581200000000003,0.0,17.581200000000003
04,Arizona,offseason,2018,32,201832,15275,1.68249,0.0,0.0,0.0
04,Arizona,2017/2018,2018,1,201801,16936,7.37482,336.48060000000004,300.0098,36.4708
04,Arizona,2017/2018,2017,52,201752,12685,8.49823,326.2028,304.96619999999996,21.2366
04,Arizona,2017/2018,2018,13,201813,17139,3.35492,33.235,0.0,33.235
04,Arizona,offseason,2018,38,201838,14791,1.93361,0.0,0.0,0.0
04,Arizona,offseason,2018,24,201824,7949,1.76123,3.9199999999999995,0.0,3.9199999999999995
04,Arizona,2017/2018,2018,12,201812,17171,3.72721,44.992000000000004,3.904,41.087999999999994
04,Arizona,2017/2018,2018,4,201804,18732,4.9274,91.74619999999999,76.4244,15.3218
04,Arizona,2017/2018,2018,14,201814,17058,3.31223,12.5995,2.5425000000000004,10.1135
04,Arizona,offseason,2018,36,201836,14995,2.10737,2.37,0.0,2.37
04,Arizona,offseason,2018,31,201831,12555,1.32218,0.0,0.0,0.0
04,Arizona,2017/2018,2018,11,201811,14267,3.85505,58.190000000000005,10.725,47.52
04,Arizona,2017/2018,2018,3,201803,18193,5.80443,125.34719999999999,106.8672,18.48
04,Arizona,2017/2018,2018,6,201806,18992,5.24431,101.69160000000001,44.1228,57.5688
04,Arizona,offseason,2018,25,201825,14885,1.93483,2.7936,0.0,2.7936
04,Arizona,2017/2018,2018,10,201810,13475,3.97032,32.5815,10.8605,21.721
04,Arizona,2017/2018,2018,8,201808,17247,5.13133,59.649,20.532,39.117
04,Arizona,2017/2018,2018,19,201819,15049,2.56495,5.5969999999999995,1.8527999999999998,3.7442
04,Arizona,2017/2018,2018,20,201820,14200,2.51408,0.0,0.0,0.0
04,Arizona,offseason,2018,21,201821,14849,2.30319,5.0616,0.0,5.0616
04,Arizona,offseason,2018,28,201828,14744,1.61422,2.6418,2.6418,0.0
04,Arizona,2017/2018,2018,9,201809,17595,4.42171,84.72420000000001,17.3494,67.3748
04,Arizona,2017/2018,2018,7,201807,18327,5.1727,85.0356,27.776400000000002,57.2592
04,Arizona,offseason,2018,33,201833,13346,1.66342,1.665,1.665,0.0
04,Arizona,offseason,2018,37,201837,16472,2.15517,0.0,0.0,0.0
04,Arizona,offseason,2018,35,201835,13906,2.12139,2.0060000000000002,2.0060000000000002,0.0
04,Arizona,offseason,2018,39,201839,10673,2.09875,0.0,0.0,0.0
04,Arizona,offseason,2018,30,201830,15067,1.72563,0.0,0.0,0.0
04,Arizona,offseason,2018,27,201827,10130,1.86575,0.0,0.0,0.0
04,Arizona,offseason,2018,34,201834,16842,2.22658,0.0,0.0,0.0
04,Arizona,offseason,2018,26,201826,14897,1.78559,0.0,0.0,0.0
05,Arkansas,2017/2018,2018,20,201820,2138,1.26286,0.0,0.0,0.0
05,Arkansas,2017/2018,2017,42,201742,4436,0.788999,1.078,1.078,0.0
05,Arkansas,2017/2018,2017,41,201741,4642,1.09866,2.6826,2.6826,0.0
05,Arkansas,2017/2018,2017,48,201748,5047,2.55597,19.917599999999997,16.125,3.7925999999999997
05,Arkansas,2017/2018,2018,15,201815,3762,1.0101,1.2008,0.0,1.2008
05,Arkansas,2017/2018,2018,14,201814,2876,0.834492,1.3512,0.16799999999999998,1.1831999999999998
05,Arkansas,2017/2018,2018,2,201802,4655,10.1826,191.92260000000002,137.8392,54.083400000000005
05,Arkansas,2017/2018,2017,49,201749,4224,3.69318,40.1856,37.0344,3.1512
05,Arkansas,2017/2018,2017,47,201747,2813,1.70636,7.5984,7.5984,0.0
05,Arkansas,offseason,2018,25,201825,1773,0.564016,0.244,0.244,0.0
05,Arkansas,2017/2018,2017,40,201740,4555,0.812294,3.5816,3.5816,0.0
05,Arkansas,offseason,2018,29,201829,1572,0.763359,0.2352,0.2352,0.0
05,Arkansas,2017/2018,2018,16,201816,3196,1.1577,0.7696,0.3848,0.3848
05,Arkansas,offseason,2018,26,201826,1683,0.653595,0.0,0.0,0.0
05,Arkansas,offseason,2018,38,201838,2823,0.921006,0.0,0.0,0.0
05,Arkansas,2017/2018,2018,13,201813,3904,1.33197,2.1528,0.9256,1.2324000000000002
05,Arkansas,2017/2018,2017,43,201743,5181,1.35109,4.731999999999999,4.731999999999999,0.0
05,Arkansas,offseason,2018,35,201835,2560,0.976563,0.0,0.0,0.0
05,Arkansas,2017/2018,2018,18,201818,2937,1.15764,0.0,0.0,0.0
05,Arkansas,2017/2018,2017,44,201744,5339,1.18,1.827,1.827,0.0
05,Arkansas,offseason,2018,32,201832,1843,0.759631,0.0,0.0,0.0
05,Arkansas,2017/2018,2018,17,201817,2819,1.59631,0.5850000000000001,0.0,0.5850000000000001
05,Arkansas,offseason,2018,23,201823,1443,1.1781,0.2839,0.0,0.2839
05,Arkansas,offseason,2018,36,201836,2526,0.831354,0.0,0.0,0.0
05,Arkansas,2017/2018,2017,45,201745,5003,1.19928,5.928000000000001,5.928000000000001,0.0
05,Arkansas,offseason,2018,24,201824,1459,1.3708,0.0,0.0,0.0
05,Arkansas,2017/2018,2018,6,201806,5650,9.78761,186.3057,61.6042,124.70150000000001
05,Arkansas,offseason,2018,37,201837,2800,0.821429,0.0,0.0,0.0
05,Arkansas,offseason,2018,31,201831,1475,0.542373,0.0,0.0,0.0
05,Arkansas,2017/2018,2018,3,201803,4388,9.54877,144.3036,91.1744,53.087300000000006
05,Arkansas,2017/2018,2018,9,201809,4567,4.22597,39.198299999999996,10.0553,29.143
05,Arkansas,offseason,2018,34,201834,2457,0.610501,0.0,0.0,0.0
05,Arkansas,offseason,2018,33,201833,1558,0.513479,0.0,0.0,0.0
05,Arkansas,2017/2018,2017,46,201746,5364,2.12528,15.96,15.96,0.0
05,Arkansas,offseason,2018,22,201822,1756,1.1959,0.0,0.0,0.0
05,Arkansas,2017/2018,2018,4,201804,5032,8.6248,162.4462,85.1942,77.25200000000001
05,Arkansas,offseason,2018,30,201830,1782,0.448934,0.0,0.0,0.0
05,Arkansas,2017/2018,2018,19,201819,2650,1.73585,0.0,0.0,0.0
05,Arkansas,2017/2018,2017,50,201750,5044,5.11499,78.0966,71.9562,6.1404
05,Arkansas,2017/2018,2018,5,201805,5754,11.0532,227.6244,92.856,134.7684
05,Arkansas,offseason,2018,21,201821,2040,1.12745,0.3381,0.3381,0.0
05,Arkansas,2017/2018,2018,10,201810,4531,2.97947,22.572,9.369,13.203
05,Arkansas,2017/2018,2018,1,201801,3341,7.69231,78.5392,63.299099999999996,15.2401
05,Arkansas,2017/2018,2017,51,201751,3836,9.77581,138.2625,122.88750000000002,15.374999999999998
05,Arkansas,2017/2018,2017,52,201752,2612,10.9495,95.95299999999999,81.9676,13.9854
05,Arkansas,2017/2018,2018,12,201812,2467,1.66194,3.3415,1.1152000000000002,2.2262999999999997
05,Arkansas,2017/2018,2018,8,201808,5297,6.2677,93.7236,13.479199999999999,80.24440000000001
05,Arkansas,offseason,2018,28,201828,1887,0.688924,0.0,0.0,0.0
05,Arkansas,offseason,2018,27,201827,1581,0.632511,0.0,0.0,0.0
05,Arkansas,2017/2018,2018,7,201807,5479,7.62913,133.55100000000002,24.7456,108.84719999999999
05,Arkansas,offseason,2018,39,201839,2702,1.66543,0.0,0.0,0.0
05,Arkansas,2017/2018,2018,11,201811,4044,2.34916,11.704,5.51,6.193999999999999
06,California,2017/2018,2017,47,201747,36820,2.2189,117.5663,110.45839999999998,7.0262
06,California,2017/2018,2018,17,201817,48911,1.90959,36.6128,20.3612,16.2516
06,California,2017/2018,2018,14,201814,46923,2.30591,79.8516,16.0136,63.838
06,California,2017/2018,2018,20,201820,44470,1.59208,9.558000000000002,2.7612,6.796799999999999
06,California,2017/2018,2017,48,201748,50688,1.94918,146.22400000000002,131.79919999999998,14.4248
06,California,2017/2018,2017,43,201743,52575,1.72325,36.3306,33.431400000000004,2.9898
06,California,offseason,2018,26,201826,32091,1.53626,2.2678,2.2678,0.0
06,California,2017/2018,2018,6,201806,55407,3.81901,369.4536,135.6356,233.818
06,California,2017/2018,2018,18,201818,47122,1.859,15.5052,7.095600000000001,8.4972
06,California,offseason,2018,25,201825,31963,1.64565,1.4728,1.4728,0.0
06,California,2017/2018,2017,49,201749,49477,2.49813,258.57120000000003,229.7724,28.675199999999997
06,California,2017/2018,2018,2,201802,50328,4.69123,521.5449,375.399,146.1459
06,California,2017/2018,2017,42,201742,52516,1.56714,19.5874,17.694499999999998,1.8929
06,California,2017/2018,2018,3,201803,49874,3.93592,328.2136,213.18179999999998,115.03180000000002
06,California,2017/2018,2018,15,201815,49879,1.81038,44.337300000000006,8.488199999999999,35.9394
06,California,2017/2018,2018,4,201804,52286,3.89779,338.308,181.38200000000003,156.926
06,California,offseason,2018,37,201837,41942,1.53784,5.998500000000001,3.9989999999999997,1.9994999999999998
06,California,offseason,2018,38,201838,40592,1.36726,1.9425,0.0,1.9425
06,California,2017/2018,2017,41,201741,47742,1.53534,16.7124,14.9532,1.7591999999999999
06,California,2017/2018,2018,13,201813,42259,2.76154,88.34190000000001,20.5392,67.8027
06,California,2017/2018,2017,40,201740,48569,1.75421,7.4976,5.3676,2.13
06,California,2017/2018,2017,44,201744,47793,1.98355,62.4732,48.537600000000005,14.0304
06,California,offseason,2018,32,201832,40532,0.954801,5.3019,5.3019,0.0
06,California,2017/2018,2018,5,201805,55627,4.25872,416.4702,196.39009999999996,220.0801
06,California,offseason,2018,23,201823,42455,1.34495,9.9354,0.0,9.9354
06,California,2017/2018,2018,16,201816,48286,1.83904,29.748,12.5208,17.2272
06,California,2017/2018,2017,50,201750,49266,3.39179,482.0835000000001,429.9483000000001,52.3023
06,California,offseason,2018,36,201836,38143,1.35018,1.9055000000000002,0.0,1.9055000000000002
06,California,offseason,2018,27,201827,34706,1.09491,1.3299999999999998,0.0,1.3299999999999998
06,California,offseason,2018,24,201824,40946,1.33835,1.5892,0.0,1.5892
06,California,offseason,2018,33,201833,41273,0.947351,3.4798999999999998,3.4798999999999998,0.0
06,California,2017/2018,2018,11,201811,51650,3.21007,266.7722,76.4338,190.5042
06,California,offseason,2018,29,201829,40584,0.933866,0.0,0.0,0.0
06,California,2017/2018,2018,19,201819,46475,1.7816,4.4712000000000005,1.4904,2.9808
06,California,2017/2018,2017,45,201745,49777,1.90851,68.21000000000001,61.275,7.03
06,California,offseason,2018,31,201831,39694,0.942208,5.3107999999999995,5.3107999999999995,0.0
06,California,2017/2018,2018,9,201809,51253,3.64857,304.623,82.467,222.156
06,California,2017/2018,2018,7,201807,50592,3.71403,313.0414,102.4055,210.63590000000002
06,California,offseason,2018,35,201835,42792,1.01655,0.0,0.0,0.0
06,California,2017/2018,2017,52,201752,36712,6.84245,974.1536000000001,819.9168000000001,154.2368
06,California,offseason,2018,22,201822,37828,1.5359,2.8468999999999998,2.8468999999999998,0.0
06,California,2017/2018,2018,8,201808,46112,3.51102,222.7744,68.1599,154.6145
06,California,offseason,2018,39,201839,41889,1.30344,6.1697999999999995,6.1697999999999995,0.0
06,California,offseason,2018,30,201830,40361,0.946458,3.7054,3.7054,0.0
06,California,offseason,2018,21,201821,40820,1.69035,12.834000000000001,8.004,4.829999999999999
06,California,2017/2018,2017,51,201751,45087,4.58891,706.3566,603.7342,102.6224
06,California,offseason,2018,28,201828,40418,0.98471,2.0696,2.0696,0.0
06,California,2017/2018,2017,46,201746,51251,1.99801,87.44959999999999,75.9808,11.468800000000002
06,California,2017/2018,2018,10,201810,53433,3.39303,296.60679999999996,92.463,204.3251
06,California,2017/2018,2018,12,201812,49258,2.9579,149.0511,40.2132,108.98360000000001
06,California,offseason,2018,34,201834,39396,0.85034,0.0,0.0,0.0
06,California,2017/2018,2018,1,201801,34658,6.66513,715.869,580.965,134.904
08,Colorado,2017/2018,2017,47,201747,18901,1.20099,29.6689,28.284200000000002,1.3846999999999998
08,Colorado,2017/2018,2018,14,201814,23398,0.948799,18.3594,5.883,12.4764
08,Colorado,2017/2018,2017,43,201743,24056,0.60276,2.0589999999999997,2.0589999999999997,0.0
08,Colorado,2017/2018,2018,20,201820,23044,0.420934,1.7945000000000002,0.8924,0.8924
08,Colorado,2017/2018,2018,6,201806,27200,3.17279,116.85019999999999,72.4057,44.444500000000005
08,Colorado,2017/2018,2018,2,201802,26559,2.58293,122.72540000000001,98.0294,24.696
08,Colorado,2017/2018,2017,41,201741,22974,0.61809,0.0,0.0,0.0
08,Colorado,2017/2018,2018,11,201811,22994,1.56563,50.724,23.615999999999996,27.071999999999996
08,Colorado,2017/2018,2018,17,201817,24446,0.719954,11.264,5.632,5.632
08,Colorado,2017/2018,2018,15,201815,23334,0.642839,8.115,4.635,3.4799999999999995
08,Colorado,2017/2018,2017,48,201748,26488,1.2685,38.8752,37.396800000000006,1.5120000000000002
08,Colorado,2017/2018,2018,16,201816,23550,0.619958,9.8258,4.0442,5.781599999999999
08,Colorado,2017/2018,2018,18,201818,23430,0.580452,7.3168,4.8824000000000005,2.4344
08,Colorado,2017/2018,2017,49,201749,24794,1.5286,44.0398,41.8037,2.2361
08,Colorado,2017/2018,2017,40,201740,22971,0.561578,0.7224000000000002,0.3612000000000001,0.3612000000000001
08,Colorado,2017/2018,2017,42,201742,24507,0.644714,2.3858,1.9908000000000001,0.395
08,Colorado,offseason,2018,25,201825,22194,0.207263,0.0,0.0,0.0
08,Colorado,2017/2018,2018,13,201813,24001,0.937461,22.6125,10.62,11.9925
08,Colorado,offseason,2018,29,201829,22237,0.215856,0.0,0.0,0.0
08,Colorado,2017/2018,2018,4,201804,25969,3.05364,123.23219999999999,90.95710000000001,32.2751
08,Colorado,offseason,2018,21,201821,22395,0.3215,0.792,0.0,0.792
08,Colorado,2017/2018,2018,5,201805,26729,3.65521,159.4464,103.4643,55.8844
08,Colorado,2017/2018,2017,44,201744,24173,0.790138,7.850100000000001,7.449,0.4202
08,Colorado,offseason,2018,24,201824,21521,0.264858,0.2622,0.2622,0.0
08,Colorado,offseason,2018,26,201826,23854,0.272491,0.0,0.0,0.0
08,Colorado,offseason,2018,38,201838,22908,0.349223,0.0,0.0,0.0
08,Colorado,2017/2018,2018,19,201819,23509,0.463652,2.7358999999999996,1.5259999999999998,1.2208
08,Colorado,2017/2018,2017,45,201745,24465,0.899244,13.838,13.838,0.0
08,Colorado,2017/2018,2018,3,201803,26169,2.54117,98.08749999999999,75.145,22.942500000000003
08,Colorado,offseason,2018,28,201828,21692,0.24433,0.29680000000000006,0.29680000000000006,0.0
08,Colorado,offseason,2018,32,201832,21968,0.182083,0.0,0.0,0.0
08,Colorado,offseason,2018,39,201839,19445,0.329133,0.0,0.0,0.0
08,Colorado,offseason,2018,35,201835,24376,0.315884,0.0,0.0,0.0
08,Colorado,offseason,2018,30,201830,21940,0.159526,0.2065,0.2065,0.0
08,Colorado,2017/2018,2018,9,201809,25400,2.1811,71.2444,33.461600000000004,37.7828
08,Colorado,offseason,2018,36,201836,18602,0.532201,0.0,0.0,0.0
08,Colorado,2017/2018,2017,52,201752,18250,2.56986,100.366,89.6259,10.7401
08,Colorado,offseason,2018,23,201823,22468,0.293751,0.0,0.0,0.0
08,Colorado,offseason,2018,33,201833,23658,0.202891,0.0,0.0,0.0
08,Colorado,2017/2018,2017,46,201746,25213,1.01535,25.4208,24.0896,1.3312
08,Colorado,offseason,2018,22,201822,18115,0.430582,0.3354,0.0,0.3354
08,Colorado,2017/2018,2017,50,201750,24346,1.79085,61.083600000000004,57.552,3.488
08,Colorado,offseason,2018,37,201837,22343,0.371481,0.0,0.0,0.0
08,Colorado,2017/2018,2018,7,201807,25441,2.90869,97.976,48.321999999999996,49.580000000000005
08,Colorado,2017/2018,2018,1,201801,20241,2.73208,105.23590000000002,86.10210000000001,19.1338
08,Colorado,offseason,2018,27,201827,17721,0.208792,0.2442,0.2442,0.0
08,Colorado,2017/2018,2018,8,201808,24694,2.72131,78.4896,36.5568,41.9328
08,Colorado,offseason,2018,31,201831,20818,0.192141,0.0,0.0,0.0
08,Colorado,2017/2018,2018,10,201810,25366,1.79374,58.876999999999995,28.301,30.575999999999997
08,Colorado,offseason,2018,34,201834,23468,0.319584,0.42749999999999994,0.0,0.42749999999999994
08,Colorado,2017/2018,2017,51,201751,24384,2.23917,117.55380000000001,105.4872,12.0666
08,Colorado,2017/2018,2018,12,201812,24233,1.29163,40.752599999999994,17.215,23.5063
09,Connecticut,2017/2018,2018,20,201820,1746,1.43184,0.275,0.0675,0.20499999999999996
09,Connecticut,2017/2018,2018,15,201815,4175,2.97006,15.5,6.348800000000001,9.151200000000001
09,Connecticut,2017/2018,2018,5,201805,6548,6.15455,106.2308,72.1773,34.0535
09,Connecticut,2017/2018,2017,42,201742,4481,1.07119,0.552,0.4128,0.1392
09,Connecticut,2017/2018,2017,43,201743,4969,1.34836,0.5427000000000001,0.1809,0.3618
09,Connecticut,2017/2018,2018,6,201806,6468,7.15832,133.9922,80.2379,53.7543
09,Connecticut,2017/2018,2017,46,201746,4925,1.72589,1.0455,1.0455,0.0
09,Connecticut,2017/2018,2018,2,201802,2426,5.23495,24.9301,20.3454,4.5847
09,Connecticut,2017/2018,2017,48,201748,4750,2.65263,1.3104,1.0584,0.2646
09,Connecticut,2017/2018,2018,9,201809,4628,5.14261,47.361999999999995,20.5394,26.822599999999998
09,Connecticut,2017/2018,2018,14,201814,4414,3.14907,16.1657,6.7137,9.452
09,Connecticut,2017/2018,2018,18,201818,3767,2.28298,2.5026,0.5762,1.9264000000000003
09,Connecticut,2017/2018,2018,13,201813,5193,4.14019,23.886499999999998,10.234,13.6525
